2.000000000000000111e-01 -2.394364805129521601e-02
2.202247191011236227e-01 -3.053753217093134811e-02
2.404494382022472065e-01 -4.482130206248040316e-02
2.606741573033707904e-01 -5.545845156375098922e-02
2.808988764044944020e-01 -6.811098473579363377e-02
3.011235955056180136e-01 -7.625011205472434495e-02
3.213483146067416252e-01 -7.837216330863774894e-02
3.415730337078651813e-01 -7.994461536212231489e-02
3.617977528089887929e-01 -9.083679889488505133e-02
3.820224719101124045e-01 -9.734072088489281738e-02
4.022471910112359605e-01 -1.064427406065121262e-01
4.224719101123595721e-01 -1.168618821531490076e-01
4.426966292134831837e-01 -1.195797266601876796e-01
4.629213483146067953e-01 -1.360532077039517951e-01
4.831460674157303514e-01 -1.309910061264036862e-01
5.033707865168539630e-01 -1.350643804964377082e-01
5.235955056179775191e-01 -1.417710279959307762e-01
5.438202247191011862e-01 -1.531800155161495147e-01
5.640449438202248533e-01 -1.529280499784700376e-01
5.842696629213484094e-01 -1.588110069783430778e-01
6.044943820224719655e-01 -1.567285552339175991e-01
6.247191011235955216e-01 -1.570406353624268780e-01
6.449438202247190777e-01 -1.614916007001540310e-01
6.651685393258427448e-01 -1.626981515986524185e-01
6.853932584269664119e-01 -1.674121003651062312e-01
7.056179775280899680e-01 -1.682314083514215020e-01
7.258426966292135241e-01 -1.562050108200770671e-01
7.460674157303370801e-01 -1.509526107914713478e-01
7.662921348314606362e-01 -1.445045891153309559e-01
7.865168539325844144e-01 -1.474646140587397847e-01
8.067415730337079705e-01 -1.617818190574091541e-01
8.269662921348315265e-01 -1.596095182442940075e-01
8.471910112359550826e-01 -1.634180307035064950e-01
8.674157303370786387e-01 -1.616325845996088306e-01
8.876404494382024168e-01 -1.563218674752086534e-01
9.078651685393259729e-01 -1.546254078342626237e-01
9.280898876404495290e-01 -1.511961849683085279e-01
9.483146067415730851e-01 -1.458436379600324684e-01
9.685393258426966412e-01 -1.484778891602902551e-01
9.887640449438204193e-01 -1.472927847312677785e-01
1.008988764044943975e+00 -1.484946484461871219e-01
1.029213483146067531e+00 -1.488589876617391894e-01
1.049438202247191088e+00 -1.479101699801514402e-01
1.069662921348314644e+00 -1.500018334070808701e-01
1.089887640449438200e+00 -1.584187174398342390e-01
1.110112359550561978e+00 -1.605383549594038839e-01
1.130337078651685534e+00 -1.661658471238787183e-01
1.150561797752809090e+00 -1.791019575497809491e-01
1.170786516853932646e+00 -1.886027781239611179e-01
1.191011235955056202e+00 -1.895297234809985021e-01
1.211235955056179758e+00 -1.948306231495889884e-01
1.231460674157303536e+00 -1.985580874478377611e-01
1.251685393258427093e+00 -2.034300369554890298e-01
1.271910112359550649e+00 -1.994863761363246946e-01
1.292134831460674205e+00 -2.077707204740600333e-01
1.312359550561797761e+00 -2.019087026893509051e-01
1.332584269662921317e+00 -2.088508046014738162e-01
1.352808988764045095e+00 -2.069780917203727644e-01
1.373033707865168651e+00 -2.206319850687835926e-01
1.393258426966292207e+00 -2.239988554662217801e-01
1.413483146067415763e+00 -2.369777620236034332e-01
1.433707865168539319e+00 -2.330456645079801992e-01
1.453932584269663097e+00 -2.225661530166388458e-01
1.474157303370786654e+00 -2.186208492572233875e-01
1.494382022471910210e+00 -2.300413923780229020e-01
1.514606741573033766e+00 -2.277357544030217396e-01
1.534831460674157322e+00 -2.321556188935600118e-01
1.555056179775281100e+00 -2.367819819108294421e-01
1.575280898876404656e+00 -2.433061358840539479e-01
1.595505617977528212e+00 -2.444700990685863273e-01
1.615730337078651768e+00 -2.543599172801451758e-01
1.635955056179775324e+00 -2.543603614956737591e-01
1.656179775280899102e+00 -2.519286915846589148e-01
1.676404494382022659e+00 -2.537412261773730471e-01
1.696629213483146215e+00 -2.446081152580300566e-01
1.716853932584269771e+00 -2.402979375233120218e-01
1.737078651685393327e+00 -2.392870067941693102e-01
1.757303370786516883e+00 -2.386334342249382123e-01
1.777528089887640661e+00 -2.346200231738548303e-01
1.797752808988764217e+00 -2.470186658917468692e-01
1.817977528089887773e+00 -2.438834667698822900e-01
1.838202247191011329e+00 -2.495417318790335570e-01
1.858426966292134885e+00 -2.571382567772546590e-01
1.878651685393258663e+00 -2.556348952183343237e-01
1.898876404494382220e+00 -2.560457694321163213e-01
1.919101123595505776e+00 -2.615438955117846964e-01
1.939325842696629332e+00 -2.537106703824635323e-01
1.959550561797752888e+00 -2.588324768443450719e-01
1.979775280898876444e+00 -2.564237181685967149e-01
2.000000000000000000e+00 -2.528863069209226766e-01
